18713,19044984
18713,6001592
18713,150
14451677,138823724
1238971100,138823724
15177704,138823724
18160154,138823724
26864569,17863888
26864569,16935750
26864569,7401782
26864569,46130870
26864569,474974342
26864569,16602164
26864569,17271117
26864569,14459351
26864569,14368342
26864569,18160154
26864569,7773542
26864569,13240282
26864569,7534882
26864569,36203838
26864569,61135090
26864569,181862144
26864569,29444566
26864569,15232432
26864569,56078861
26864569,19044984
26864569,17765013
26864569,21493276
26864569,135231570
26864569,18994558
26864569,13334762
26864569,188404315
26864569,19418890
26864569,3930521
26864569,6001592
26864569,41674718
26864569,15948437
26864569,14302386
26864569,21599649
26864569,52061552
26864569,7601752
26864569,14622451
26864569,40545671
26864569,43522344
26864569,22874473
26864569,4325301
26864569,6562002
26864569,6586332
26864569,5961382
26864569,19757713
26864569,501190114
26864569,311060340
14451677,14697612
54610272,410939902
54610272,160171917
54610272,34778769
54610272,1238971100
54610272,79906250
54610272,799616
54610272,48783
54610272,18160154
54610272,15177704
54610272,39728206
54610272,9889292
54610272,17765013
54610272,17196443
54610272,19418890
54610272,14622451
54610272,146948976
54610272,22874473
54610272,15740484
54610272,48823
54610272,8495542
54610272,6586332
54610272,19757713
54610272,1279634682
54610272,1941471
54610272,258418980
54610272,16935750
54610272,2264250288
54610272,98145567
54610272,7401782
54610272,16602164
54610272,7534882
54610272,29976216
54610272,26724164
54610272,249073676
54610272,20013285
54610272,30200730
54610272,15232432
54610272,19044984
54610272,56078861
54610272,16587559
54610272,353768648
54610272,18994558
54610272,19891278
54610272,188404315
54610272,1221300014
54610272,14302386
54610272,21599649
54610272,201130645
54610272,138823724
54610272,52061552
54610272,11870942
54610272,788835
54610272,5047741
54610272,26209148
54610272,4325301
54610272,55532730
54610272,18106594
54610272,5961382
54610272,311060340
14451677,6489102
13240282,9346302
14451677,9346302
19418890,22350037
19418890,9417742
19418890,160171917
19418890,34778769
19418890,19150497
19418890,14270033
19418890,46130870
19418890,79906250
19418890,14459351
19418890,799616
19418890,14368342
19418890,48783
19418890,15177704
19418890,18160154
19418890,7773542
19418890,39728206
19418890,13240282
19418890,150
19418890,36203838
19418890,29444566
19418890,18713
19418890,9889292
19418890,17765013
19418890,26864569
19418890,13334762
19418890,54610272
19418890,3930521
19418890,15224269
19418890,41674718
19418890,14870980
19418890,71042068
19418890,14622451
19418890,14573681
19418890,40653789
19418890,146948976
19418890,22874473
19418890,15740484
19418890,6562002
19418890,14529770
19418890,8495542
19418890,48823
19418890,6586332
19418890,19757713
19418890,501190114
19418890,17863888
19418890,1941471
19418890,258418980
19418890,16935750
19418890,2264250288
19418890,98145567
19418890,7401782
19418890,474974342
19418890,16602164
19418890,17271117
19418890,17530305
19418890,77062104
19418890,7534882
19418890,29976216
19418890,26724164
19418890,20013285
19418890,249073676
19418890,181862144
19418890,30200730
19418890,61135090
19418890,15232432
19418890,56078861
19418890,19044984
19418890,16587559
19418890,21493276
19418890,648533
19418890,135231570
19418890,18994558
19418890,6197182
19418890,188404315
19418890,6001592
19418890,14302386
19418890,21599649
19418890,201130645
19418890,52061552
19418890,11870942
19418890,788835
19418890,5047741
19418890,26209148
19418890,2553304388
19418890,4325301
19418890,55532730
19418890,18106594
19418890,315265842
19418890,5961382
19418890,311060340
14451677,15907968
14451677,121202509
15224269,410939902
15224269,17863888
15224269,15948437
15224269,14581910
15224269,14639927
15224269,46130870
15224269,16602164
15224269,14459351
15224269,205343190
15224269,799616
15224269,18160154
15224269,12381352
15224269,14253068
15224269,6562002
15224269,30200730
15224269,61135090
15224269,14529770
15224269,6586332
15224269,18713
15224269,17765013
15224269,19757713
15224269,645143
14451677,749693
14870980,26864569
14870980,19418890
14870980,3930521
14870980,6001592
14870980,14302386
14870980,16602164
14870980,52061552
14870980,14622451
14870980,40545671
14870980,18160154
14870980,14573681
14870980,7773542
14870980,13240282
14870980,146948976
14870980,4325301
14870980,30200730
14870980,29444566
14870980,14529770
14870980,6586332
14870980,17765013
14870980,648533
14870980,19757713
14870980,311060340
14870980,18994558
14451677,27212264
71042068,410939902
71042068,160171917
71042068,16935750
71042068,19150497
71042068,46130870
71042068,16602164
71042068,799616
71042068,15177704
71042068,18160154
71042068,77062104
71042068,39728206
71042068,7773542
71042068,30200730
71042068,29444566
71042068,19044984
71042068,56078861
71042068,9889292
71042068,17765013
71042068,21493276
71042068,17196443
71042068,353768648
71042068,18994558
71042068,13334762
71042068,54610272
71042068,19418890
71042068,3930521
71042068,6001592
71042068,14302386
71042068,138823724
71042068,52061552
71042068,14622451
71042068,146948976
71042068,26209148
71042068,22874473
71042068,15740484
71042068,4325301
71042068,55532730
71042068,6562002
71042068,18106594
71042068,8495542
71042068,48823
71042068,6586332
71042068,315265842
71042068,19757713
71042068,5961382
71042068,1279634682
14451677,127006698
752673,18713
752673,150
752673,10232022
14451677,23605736
7601752,17863888
7601752,16602164
7601752,16891384
14451677,1784991
14622451,410939902
14622451,9417742
14622451,46130870
14622451,14459351
14622451,799616
14622451,14707949
14622451,14368342
14622451,18160154
14622451,48783
14622451,15177704
14622451,7773542
14622451,13240282
14622451,12381352
14622451,150
14622451,36203838
14622451,29444566
14622451,18713
14622451,17765013
14622451,9889292
14622451,645143
14622451,26864569
14622451,13334762
14622451,5839352
14622451,3930521
14622451,19418890
14622451,3031548309
14622451,41674718
14622451,71042068
14622451,7601752
14622451,690213
14622451,43522344
14622451,40653789
14622451,146948976
14622451,22874473
14622451,6562002
14622451,8495542
14622451,14529770
14622451,6586332
14622451,32086352
14622451,19757713
14622451,1279634682
14622451,16979139
14622451,17863888
14622451,1941471
14622451,16935750
14622451,2264250288
14622451,98145567
14622451,474974342
14622451,16602164
14622451,17271117
14622451,77062104
14622451,7534882
14622451,29976216
14622451,20013285
14622451,15402047
14622451,249073676
14622451,14253068
14622451,30200730
14622451,61135090
14622451,181862144
14622451,89721102
14622451,15232432
14622451,56078861
14622451,19044984
14622451,16587559
14622451,21493276
14622451,648533
14622451,135231570
14622451,353768648
14622451,18994558
14622451,6197182
14622451,188404315
14622451,6001592
14622451,14639927
14622451,14302386
14622451,21599649
14622451,14141630
14622451,138823724
14622451,52061552
14622451,40545671
14622451,788835
14622451,5047741
14622451,26209148
14622451,2553304388
14622451,4325301
14622451,18106594
14622451,8125452
14622451,16891384
14622451,140210976
14622451,5961382
14622451,311060340
14451677,14493781
690213,17863888
690213,5839352
690213,3930521
690213,6001592
690213,6345572
690213,21599649
690213,14639927
690213,46130870
690213,52061552
690213,14622451
690213,14368342
690213,18160154
690213,7773542
690213,20013285
690213,150
690213,6562002
690213,29444566
690213,15232432
690213,6586332
690213,18713
690213,19044984
690213,17765013
14451677,19156397
109690809,410939902
109690809,6345572
109690809,46130870
109690809,14459351
109690809,14368342
109690809,18160154
109690809,7773542
109690809,39728206
109690809,29444566
109690809,18713
109690809,17765013
109690809,17196443
109690809,26864569
109690809,13334762
109690809,3930521
109690809,19418890
109690809,41674718
109690809,752673
109690809,14622451
109690809,146948976
109690809,22874473
109690809,6562002
109690809,6586332
109690809,19757713
109690809,1279634682
109690809,17863888
109690809,16935750
109690809,7401782
109690809,474974342
109690809,16602164
109690809,17271117
109690809,29976216
109690809,20013285
109690809,30200730
109690809,61135090
109690809,15232432
109690809,19044984
109690809,16587559
109690809,21493276
109690809,135231570
109690809,18994558
109690809,6001592
109690809,1221300014
109690809,14302386
109690809,138823724
109690809,52061552
109690809,205343190
109690809,40545671
109690809,788835
109690809,9346302
109690809,5047741
109690809,2553304388
109690809,4325301
109690809,18106594
109690809,8125452
109690809,5961382
109690809,311060340
13240282,17779075
109690809,17779075
14451677,17779075
19418890,17779075
14622451,17779075
18160154,17779075
22874473,160171917
22874473,15177704
22874473,18160154
22874473,7773542
22874473,29444566
22874473,18713
22874473,17765013
22874473,26864569
22874473,19418890
22874473,41674718
22874473,14622451
22874473,15740484
22874473,48823
22874473,19757713
22874473,1941471
22874473,16935750
22874473,6604192
22874473,98145567
22874473,7401782
22874473,474974342
22874473,16602164
22874473,17271117
22874473,487390535
22874473,77062104
22874473,7534882
22874473,29976216
22874473,26724164
22874473,181862144
22874473,15232432
22874473,56078861
22874473,19044984
22874473,16587559
22874473,21493276
22874473,353768648
22874473,18994558
22874473,24268304
22874473,6001592
22874473,1221300014
22874473,14302386
22874473,201130645
22874473,52061552
22874473,40545671
22874473,788835
22874473,5047741
22874473,26209148
22874473,2553304388
22874473,4325301
22874473,55532730
22874473,58605190
109690809,13277252
14451677,13277252
160171917,13277252
1238971100,13277252
14459351,13277252
14622451,13277252
18160154,13277252
26864569,15123574
14451677,15123574
19418890,15123574
1238971100,15123574
14870980,15123574
71042068,15123574
79906250,15123574
14459351,15123574
14622451,15123574
18160154,15123574
13240282,15123574
109690809,15123574
22874473,15123574
14451677,14497864
14451677,812186
14451677,43566598
14451677,14531650
14451677,41199313
14451677,320958345
14451677,19476865
14451677,148094078
14451677,27052339
19418890,27052339
14622451,27052339
14451677,30737765
13240282,23006699
109690809,23006699
14451677,23006699
19418890,23006699
71042068,23006699
14622451,23006699
18160154,23006699
14451677,48445014
14451677,62486272
14451677,7288022
14451677,7328982
14451677,14301286
14451677,16111664
14451677,316327455
14451677,664783
14451677,192537523
14451677,34270918
14451677,14113798
14451677,9515072
14451677,12497
14451677,15180852
109690809,10224712
14451677,10224712
22874473,10224712
71042068,10224712
14451677,18808263
14451677,6108292
14451677,366656774
14451677,14599168
14451677,67813
14451677,53896134
14451677,87395781
14451677,14561327
12381352,14561327
14459351,14561327
14451677,17949156
14451677,40713876
109690809,372475592
14451677,372475592
14451677,12539
14451677,14671904
26864569,278108566
14451677,278108566
19418890,278108566
14622451,278108566
14451677,57485925
14451677,344609155
14451677,56471126
14451677,119837224
14451677,459094607
14451677,27203725
14451677,16735725
14451677,4234581
18713,4234581
14451677,49989604
14451677,19367943
15224269,19367943
14451677,15431118
14451677,52384313
14459351,52384313
14451677,13010422
14451677,19534873
14451677,19730459
14451677,14320109
14451677,14734811
14622451,14734811
13240282,1976611
14451677,1976611
14451677,82243
14451677,116177839
14451677,15937974
14451677,26975453
109690809,19324013
14451677,19324013
19418890,19324013
79906250,19324013
14459351,19324013
14622451,19324013
18160154,19324013
14451677,14360971
13240282,14724529
14451677,14724529
14451677,38387473
15224269,38387473
14451677,18520129
14451677,99404976
14451677,50706020
6345572,50706020
14451677,8609252
14451677,9594362
14451677,52980288
14451677,6453512
14451677,26039521
14451677,44911552
14451677,35720019
14451677,560458773
14451677,14770578
12381352,14770578
1238971100,14770578
14459351,14770578
690213,14770578
14451677,38474558
14451677,7011602
14451677,12089792
14451677,14552480
1238971100,14552480
14451677,9580822
14451677,14782825
14451677,14589270
14451677,301423717
14451677,16203105
14451677,257665735
14451677,15466820
14451677,15026506
14622451,15026506
14451677,10984712
690213,10984712
14451677,14466413
1238971100,14466413
14451677,17130679
14451677,28136479
26864569,18273442
109690809,18273442
14451677,18273442
160171917,18273442
19418890,18273442
6345572,18273442
1238971100,18273442
14870980,18273442
14622451,18273442
18160154,18273442
14451677,14164249
14451677,389027570
14451677,91934904
26864569,22037651
14451677,22037651
19418890,22037651
22874473,22037651
14622451,22037651
14451677,67013
14451677,14830884
14451677,275506593
14451677,36621283
13240282,4558
109690809,4558
14451677,4558
19418890,4558
14622451,4558
14451677,2276851
14451677,853471
14451677,147912967
14451677,1497
690213,1497
14451677,34722763
71042068,34722763
14451677,14724354
14451677,84177126
14451677,12772
14451677,15971607
13240282,162283
26864569,162283
14451677,162283
54610272,162283
19418890,162283
22874473,162283
1238971100,162283
79906250,162283
14622451,162283
18160154,162283
14451677,40212366
14451677,385454866
14451677,18808047
14451677,292969602
14451677,16076032
18160154,16076032
14451677,15643922
14451677,18520292
14451677,16472825
14451677,128961962
14451677,143883
54610272,143883
14451677,14307016
14451677,94172043
14451677,2981431
14451677,22066036
26864569,113660128
109690809,113660128
14451677,113660128
19418890,113660128
71042068,113660128
14622451,113660128
18160154,113660128
14451677,16102098
14451677,245528717
14451677,14118631
14451677,45413510
14451677,2195130594
14451677,262431121
14451677,818740
14451677,51285303
14622451,51285303
14451677,48513240
109690809,274049557
14451677,274049557
160171917,274049557
22874473,274049557
1238971100,274049557
14622451,274049557
18160154,274049557
14451677,347297521
752673,347297521
14451677,21410563
15224269,21410563
14451677,60877290
14451677,8131122
14451677,27779048
14459351,27779048
14622451,27779048
14451677,84512601
14451677,46653590
109690809,24160034
14451677,24160034
15224269,24160034
14459351,24160034
7601752,24160034
15177704,24160034
14451677,4994591
14459351,4994591
14451677,10447562
14451677,18847562
14451677,818777
14451677,15129265
109690809,13710982
14451677,13710982
14622451,13710982
18160154,13710982
14451677,178750719
14451677,40646710
14451677,127583
54610272,127583
14451677,12896
14451677,14115508
14451677,127486461
14451677,5970492
19418890,5970492
79906250,5970492
14459351,5970492
14451677,78975709
14622451,78975709
14451677,735596978
14451677,15651460
14451677,15278722
14451677,182953109
17606964,58605190
17606964,17765013
14451677,63290811
501190114,26864569
501190114,17863888
501190114,15123574
501190114,19418890
501190114,16935750
501190114,278108566
501190114,29444566
501190114,13710982
501190114,6586332
501190114,17271117
501190114,17779075
501190114,788835
26864569,175624200
109690809,175624200
14451677,175624200
18160154,175624200
207629091,17606964
207629091,13334762
14451677,27254557
258418980,15948437
258418980,14529770
258418980,14270033
258418980,16602164
258418980,16891384
258418980,17530305
258418980,18160154
258418980,788835
13240282,19100583
14451677,19100583
19418890,19100583
14622451,19100583
16935750,160171917
16935750,14451677
16935750,19100583
16935750,278108566
16935750,19150497
16935750,46130870
16935750,79906250
16935750,17779075
16935750,799616
16935750,48783
16935750,15177704
16935750,18160154
16935750,39728206
16935750,150
16935750,36203838
16935750,9889292
16935750,17765013
16935750,17196443
16935750,26864569
16935750,13334762
16935750,54610272
16935750,19418890
16935750,113660128
16935750,71042068
16935750,14622451
16935750,14573681
16935750,146948976
16935750,22874473
16935750,23006699
16935750,15740484
16935750,6562002
16935750,8495542
16935750,48823
16935750,17606964
16935750,32086352
16935750,19757713
16935750,17863888
16935750,1941471
16935750,22037651
16935750,2264250288
16935750,98145567
16935750,7401782
16935750,474974342
16935750,16602164
16935750,17271117
16935750,487390535
16935750,19324013
16935750,77062104
16935750,7534882
16935750,29976216
16935750,126226388
16935750,26724164
16935750,249073676
16935750,181862144
16935750,30200730
16935750,13710982
16935750,15232432
16935750,56078861
16935750,34722763
16935750,19044984
16935750,21493276
16935750,353768648
16935750,18994558
16935750,6197182
16935750,188404315
16935750,6001592
16935750,1221300014
16935750,14302386
16935750,21599649
16935750,14639927
16935750,162283
16935750,52061552
16935750,11870942
16935750,788835
16935750,9346302
16935750,5047741
16935750,26209148
16935750,2553304388
16935750,4325301
16935750,55532730
16935750,18106594
16935750,315265842
16935750,5961382
16935750,311060340
14451677,42007556
2264250288,14451677
2264250288,34778769
2264250288,19100583
2264250288,1238971100
2264250288,19150497
2264250288,14270033
2264250288,17779075
2264250288,15177704
2264250288,18160154
2264250288,15123574
2264250288,7773542
2264250288,39728206
2264250288,29444566
2264250288,9889292
2264250288,17765013
2264250288,17196443
2264250288,5839352
2264250288,54610272
2264250288,3930521
2264250288,19418890
2264250288,41674718
2264250288,113660128
2264250288,71042068
2264250288,14622451
2264250288,43522344
2264250288,146948976
2264250288,22874473
2264250288,23006699
2264250288,18273442
2264250288,15740484
2264250288,6562002
2264250288,8495542
2264250288,17606964
2264250288,6586332
2264250288,14734811
2264250288,19757713
2264250288,1279634682
2264250288,17863888
2264250288,1941471
2264250288,22037651
2264250288,258418980
2264250288,16935750
2264250288,98145567
2264250288,7401782
2264250288,474974342
2264250288,16602164
2264250288,19324013
2264250288,4558
2264250288,10224712
2264250288,249073676
2264250288,181862144
2264250288,61135090
2264250288,13710982
2264250288,15232432
2264250288,6108292
2264250288,56078861
2264250288,16587559
2264250288,21493276
2264250288,135231570
2264250288,18994558
2264250288,188404315
2264250288,1221300014
2264250288,5970492
2264250288,14302386
2264250288,21599649
2264250288,14639927
2264250288,162283
2264250288,138823724
2264250288,52061552
2264250288,26209148
2264250288,2553304388
2264250288,4325301
2264250288,55532730
2264250288,18106594
2264250288,8125452
2264250288,315265842
2264250288,5961382
2264250288,311060340
14451677,127041813
7401782,410939902
7401782,274049557
7401782,17863888
7401782,1941471
7401782,34778769
7401782,258418980
7401782,16935750
7401782,14270033
7401782,46130870
7401782,16602164
7401782,17530305
7401782,799616
7401782,18160154
7401782,4994591
7401782,20013285
7401782,30200730
7401782,61135090
7401782,29444566
7401782,15232432
7401782,18713
7401782,19044984
7401782,17765013
7401782,9889292
7401782,43566598
7401782,13334762
7401782,3930521
7401782,19418890
7401782,14639927
7401782,52061552
7401782,385454866
7401782,788835
7401782,5047741
7401782,146948976
7401782,26209148
7401782,14529770
7401782,14964371
7401782,315265842
7401782,6586332
7401782,5961382
7401782,311060340
14451677,84096911
68762452,410939902
68762452,24268304
68762452,19150497
68762452,46130870
68762452,474974342
68762452,487390535
68762452,799616
68762452,77062104
68762452,22874473
68762452,2553304388
68762452,4325301
68762452,181862144
68762452,29444566
68762452,8495542
68762452,15232432
68762452,18713
68762452,17765013
68762452,19757713
68762452,353768648
68762452,18994558
26864569,16665197
109690809,16665197
14451677,16665197
54610272,16665197
258418980,16665197
12381352,16665197
1238971100,16665197
15224269,16665197
7401782,16665197
71042068,16665197
14622451,16665197
15177704,16665197
77062104,16979139
77062104,13334762
77062104,19418890
77062104,14302386
77062104,46130870
77062104,474974342
77062104,68762452
77062104,7534882
77062104,26209148
77062104,4325301
77062104,14253068
77062104,55532730
77062104,181862144
77062104,58605190
77062104,16891384
77062104,17765013
14451677,23984121
14451677,14409295
7534882,160171917
7534882,2264250288
7534882,474974342
7534882,16602164
7534882,487390535
7534882,68762452
7534882,77062104
7534882,181862144
7534882,17765013
7534882,56078861
7534882,18994558
7534882,54610272
7534882,19418890
7534882,24268304
7534882,1221300014
7534882,14639927
7534882,201130645
7534882,14302386
7534882,40545671
7534882,40653789
7534882,146948976
7534882,26209148
7534882,15740484
7534882,22874473
7534882,2553304388
7534882,4325301
7534882,58605190
7534882,1279634682
14451677,1169382182
29976216,17863888
29976216,14451677
29976216,1941471
29976216,34778769
29976216,16935750
29976216,98145567
29976216,16602164
29976216,17779075
29976216,799616
